Product_Display_Name,GUID,Service_Plan_Id,Service_Plans_Included_Friendly_Names
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,199a5c09-e0ca-4e37-8f7c-b05d533e1ea2,Microsoft Bookings
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,292cc034-7b7c-4950-aaf5-943befd3f1d4,Microsoft Defender for Endpoint Plan 1
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,9b5de886-f035-4ff2-b3d8-c9127bea3620,Microsoft Forms (Plan 2)
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,aebd3021-9f8f-4bf8-bbe3-0ed2f4f047a1,Microsoft Kaizala Pro
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,b737dad2-2f6c-4c65-90e3-ca563267e8b9,Microsoft Planner
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,94065c59-bc8e-4e8b-89e5-5138d471eaff,Microsoft Search
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,8c7d2df8-86f0-4902-b2ed-a0458298f3b3,Microsoft StaffHub
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,9e700747-8b1d-45e5-ab8d-ef187ceec156,Microsoft Stream for Office 365 E3
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,57ff2da0-773e-42df-b2af-ffb7a2317929,Microsoft Teams
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,4c246bbc-f513-4311-beff-eba54c353256,Minecraft Education Edition
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,db4d623d-b514-490b-b7ef-8885eee514de,Nucleus
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,8c098270-9dd4-4350-9b30-ba4703f3b36b,Office 365 Cloud App Security
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,e03c7e47-402c-463c-ab25-949079bedb21,Office for the Web for Education
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,31b4e2fc-4cd6-4e7d-9c1b-41407303bd66,Project for Office (Plan E3)
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,500b6a2a-7a50-4f40-b5f9-160e5b8c2f48,School Data Sync (Plan 2)
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,63038b2c-28d0-45f6-bc36-33062963b498,SharePoint (Plan 2) for Education
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,0feaeb32-d00e-4d66-bd5a-43b5b83db82c,Skype for Business Online (Plan 2)
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,a23b959c-7ce8-4e57-9140-b90eb88a9e97,Sway
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,c87f142c-d1e9-4363-8630-aaea9c4d9ae5,To-Do (Plan 2)
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,b76fb638-6ba6-402a-b9f9-83d28acb3d86,Viva Learning Seeded
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,94a54592-cd8b-425e-87c6-97868b000b91,Whiteboard (Plan 2)
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,2078e8df-cff6-4290-98cb-5408261a760a,Yammer for Academic
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,795f6fe0-cc4d-4773-b050-5dde4dc704c9,Universal Print
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,e7c91390-7625-45be-94e0-e16907e03118,Windows 10/11 Enterprise
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,7bf960f6-2cd9-443a-8046-5dbff9558365,Windows Update for Business Deployment Service
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,41781fb2-bc02-4b7c-bd55-b576c07bb09d,Microsoft Entra ID P1
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,6c57d4b6-3b23-47a5-9bc9-69f17b4947b3,Azure Information Protection Premium P1
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,4ff01e01-1ba7-4d71-8cf8-ce96c3bbcf14,Common Data Service
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,8a256a2b-b617-496d-b51b-e76466e88db0,Microsoft Azure Multi-Factor Authentication
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,932ad362-64a8-4783-9106-97849a1a30b9,Microsoft Defender for Cloud Apps Discovery
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,c1ec4a95-1f05-45b3-a911-aa3fa01094f5,Microsoft Intune
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,da24caf9-af8e-485c-b7c8-e73336da2693,Microsoft Intune for Education
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,c68f8d98-5534-41c8-bf36-22fa496fa792,Power Apps for Office 365
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,76846ad7-7776-4c40-a281-a386362dd1b9,Power Automate for Office 365
Microsoft 365 A3 for Faculty,4b590615-0888-425a-a965-b3bf7789848d,041fe683-03e4-45b6-b1af-c0cdc516daee,Power Virtual Agents for Office 365
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,1d0f309f-fdf9-4b2a-9ae7-9c48b91f1426,Microsoft Entra ID Basic for Education
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,bea4c11e-220a-4e6d-8eb8-8ea15d019f90,Azure Rights Management
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,95b76021-6a53-4741-ab8b-1d1f3d66a95a,Common Data Service for Teams
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,a9b86446-fa4e-498f-a92a-41b447e03337,Education Analytics
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,efb87545-963c-4e0d-99df-69c6916d9eb0,Exchange Online (Plan 2)
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,c4801e8a-cb58-4c35-aca6-f2dcc106f287,Information Barriers
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,2b815d45-56e4-4e3a-b65c-66cb9175b560,Information Protection and Governance Analytics – Standard
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,5136a095-5cf0-4aff-bec3-e84448b38ea5,Information Protection for Office 365 - Standard
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,33c4f319-9bdd-48d6-9c4d-410b750a4a5a,Insights by MyAnalytics
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,43de0ff5-c92c-492b-9116-175376d08c38,Microsoft 365 Apps for enterprise
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,199a5c09-e0ca-4e37-8f7c-b05d533e1ea2,Microsoft Bookings
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,292cc034-7b7c-4950-aaf5-943befd3f1d4,Microsoft Defender for Endpoint Plan 1
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,9b5de886-f035-4ff2-b3d8-c9127bea3620,Microsoft Forms (Plan 2)
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,aebd3021-9f8f-4bf8-bbe3-0ed2f4f047a1,Microsoft Kaizala Pro
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,b737dad2-2f6c-4c65-90e3-ca563267e8b9,Microsoft Planner
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,94065c59-bc8e-4e8b-89e5-5138d471eaff,Microsoft Search
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,8c7d2df8-86f0-4902-b2ed-a0458298f3b3,Microsoft StaffHub
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,9e700747-8b1d-45e5-ab8d-ef187ceec156,Microsoft Stream for Office 365 E3
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,57ff2da0-773e-42df-b2af-ffb7a2317929,Microsoft Teams
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,4c246bbc-f513-4311-beff-eba54c353256,Minecraft Education Edition
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,8c098270-9dd4-4350-9b30-ba4703f3b36b,Office 365 Cloud App Security
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,e03c7e47-402c-463c-ab25-949079bedb21,Office for the Web for Education
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,31b4e2fc-4cd6-4e7d-9c1b-41407303bd66,Project for Office (Plan E3)
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,500b6a2a-7a50-4f40-b5f9-160e5b8c2f48,School Data Sync (Plan 2)
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,63038b2c-28d0-45f6-bc36-33062963b498,SharePoint (Plan 2) for Education
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,0feaeb32-d00e-4d66-bd5a-43b5b83db82c,Skype for Business Online (Plan 2)
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,a23b959c-7ce8-4e57-9140-b90eb88a9e97,Sway
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,c87f142c-d1e9-4363-8630-aaea9c4d9ae5,To-Do (Plan 2)
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,94a54592-cd8b-425e-87c6-97868b000b91,Whiteboard (Plan 2)
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,2078e8df-cff6-4290-98cb-5408261a760a,Yammer for Academic
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,795f6fe0-cc4d-4773-b050-5dde4dc704c9,Universal Print
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,e7c91390-7625-45be-94e0-e16907e03118,Windows 10/11 Enterprise
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,7bf960f6-2cd9-443a-8046-5dbff9558365,Windows Update for Business Deployment Service
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,41781fb2-bc02-4b7c-bd55-b576c07bb09d,Microsoft Entra ID P1
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,6c57d4b6-3b23-47a5-9bc9-69f17b4947b3,Azure Information Protection Premium P1
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,4ff01e01-1ba7-4d71-8cf8-ce96c3bbcf14,Common Data Service
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,8a256a2b-b617-496d-b51b-e76466e88db0,Microsoft Azure Multi-Factor Authentication
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,932ad362-64a8-4783-9106-97849a1a30b9,Microsoft Defender for Cloud Apps Discovery
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,c1ec4a95-1f05-45b3-a911-aa3fa01094f5,Microsoft Intune
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,da24caf9-af8e-485c-b7c8-e73336da2693,Microsoft Intune for Education
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,c68f8d98-5534-41c8-bf36-22fa496fa792,Power Apps for Office 365
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,76846ad7-7776-4c40-a281-a386362dd1b9,Power Automate for Office 365
Microsoft 365 A3 for Students,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,041fe683-03e4-45b6-b1af-c0cdc516daee,Power Virtual Agents for Office 365
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,1d0f309f-fdf9-4b2a-9ae7-9c48b91f1426,Microsoft Entra ID Basic for Education
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,bea4c11e-220a-4e6d-8eb8-8ea15d019f90,Azure Rights Management
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,a9b86446-fa4e-498f-a92a-41b447e03337,Education Analytics
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,efb87545-963c-4e0d-99df-69c6916d9eb0,Exchange Online (Plan 2)
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,c4801e8a-cb58-4c35-aca6-f2dcc106f287,Information Barriers
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,5136a095-5cf0-4aff-bec3-e84448b38ea5,Information Protection for Office 365 - Standard
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,43de0ff5-c92c-492b-9116-175376d08c38,Microsoft 365 Apps for enterprise
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,199a5c09-e0ca-4e37-8f7c-b05d533e1ea2,Microsoft Bookings
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,9b5de886-f035-4ff2-b3d8-c9127bea3620,Microsoft Forms (Plan 2)
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,aebd3021-9f8f-4bf8-bbe3-0ed2f4f047a1,Microsoft Kaizala Pro
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,b737dad2-2f6c-4c65-90e3-ca563267e8b9,Microsoft Planner
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,94065c59-bc8e-4e8b-89e5-5138d471eaff,Microsoft Search
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,8c7d2df8-86f0-4902-b2ed-a0458298f3b3,Microsoft StaffHub
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,9e700747-8b1d-45e5-ab8d-ef187ceec156,Microsoft Stream for Office 365 E3
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,57ff2da0-773e-42df-b2af-ffb7a2317929,Microsoft Teams
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,4c246bbc-f513-4311-beff-eba54c353256,Minecraft Education Edition
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,8c098270-9dd4-4350-9b30-ba4703f3b36b,Office 365 Cloud App Security
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,e03c7e47-402c-463c-ab25-949079bedb21,Office for the Web for Education
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,31b4e2fc-4cd6-4e7d-9c1b-41407303bd66,Project for Office (Plan E3)
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,500b6a2a-7a50-4f40-b5f9-160e5b8c2f48,School Data Sync (Plan 2)
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,63038b2c-28d0-45f6-bc36-33062963b498,SharePoint (Plan 2) for Education
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,0feaeb32-d00e-4d66-bd5a-43b5b83db82c,Skype for Business Online (Plan 2)
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,a23b959c-7ce8-4e57-9140-b90eb88a9e97,Sway
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,c87f142c-d1e9-4363-8630-aaea9c4d9ae5,To-Do (Plan 2)
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,94a54592-cd8b-425e-87c6-97868b000b91,Whiteboard (Plan 2)
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,2078e8df-cff6-4290-98cb-5408261a760a,Yammer for Academic
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,b67adbaf-a096-42c9-967e-5a84edbe0086,Universal Print Without Seeding
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,e7c91390-7625-45be-94e0-e16907e03118,Windows 10/11 Enterprise
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,41781fb2-bc02-4b7c-bd55-b576c07bb09d,Microsoft Entra ID P1
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,4ff01e01-1ba7-4d71-8cf8-ce96c3bbcf14,Common Data Service
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,8a256a2b-b617-496d-b51b-e76466e88db0,Microsoft Azure Multi-Factor Authentication
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,932ad362-64a8-4783-9106-97849a1a30b9,Microsoft Defender for Cloud Apps Discovery
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,c1ec4a95-1f05-45b3-a911-aa3fa01094f5,Microsoft Intune
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,da24caf9-af8e-485c-b7c8-e73336da2693,Microsoft Intune for Education
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,c68f8d98-5534-41c8-bf36-22fa496fa792,Power Apps for Office 365
Microsoft 365 A3 for students use benefit,18250162-5d87-4436-a834-d795c15c80f3,76846ad7-7776-4c40-a281-a386362dd1b9,Power Automate for Office 365
Microsoft 365 A3 Suite features for faculty,32a0e471-8a27-4167-b24f-941559912425,292cc034-7b7c-4950-aaf5-943befd3f1d4,Microsoft Defender for Endpoint Plan 1
Microsoft 365 A3 Suite features for faculty,32a0e471-8a27-4167-b24f-941559912425,da24caf9-af8e-485c-b7c8-e73336da2693,Microsoft Intune Plan 1 for Education
Microsoft 365 A3 Suite features for faculty,32a0e471-8a27-4167-b24f-941559912425,a4c6cf29-1168-4076-ba5c-e8fe0e62b17e,Remote help
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,1d0f309f-fdf9-4b2a-9ae7-9c48b91f1426,Microsoft Entra ID Basic for Education
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,a9b86446-fa4e-498f-a92a-41b447e03337,Education Analytics
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,efb87545-963c-4e0d-99df-69c6916d9eb0,Exchange Online (Plan 2)
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,c4801e8a-cb58-4c35-aca6-f2dcc106f287,Information Barriers
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,2b815d45-56e4-4e3a-b65c-66cb9175b560,Information Protection and Governance Analytics – Standard
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,5136a095-5cf0-4aff-bec3-e84448b38ea5,Information Protection for Office 365 - Standard
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,8d77e2d9-9e28-4450-8431-0def64078fc5,Microsoft 365 Apps for Enterprise (Unattended)
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,9b5de886-f035-4ff2-b3d8-c9127bea3620,Microsoft Forms (Plan 2)
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,aebd3021-9f8f-4bf8-bbe3-0ed2f4f047a1,Microsoft Kaizala Pro
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,b737dad2-2f6c-4c65-90e3-ca563267e8b9,Microsoft Planner
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,94065c59-bc8e-4e8b-89e5-5138d471eaff,Microsoft Search
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,8c7d2df8-86f0-4902-b2ed-a0458298f3b3,Microsoft StaffHub
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,9e700747-8b1d-45e5-ab8d-ef187ceec156,Microsoft Stream for Office 365 E3
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,57ff2da0-773e-42df-b2af-ffb7a2317929,Microsoft Teams
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,4c246bbc-f513-4311-beff-eba54c353256,Minecraft Education Edition
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,8c098270-9dd4-4350-9b30-ba4703f3b36b,Office 365 Cloud App Security
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,e03c7e47-402c-463c-ab25-949079bedb21,Office for the Web for Education
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,31b4e2fc-4cd6-4e7d-9c1b-41407303bd66,Project for Office (Plan E3)
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,500b6a2a-7a50-4f40-b5f9-160e5b8c2f48,School Data Sync (Plan 2)
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,63038b2c-28d0-45f6-bc36-33062963b498,SharePoint (Plan 2) for Education
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,0feaeb32-d00e-4d66-bd5a-43b5b83db82c,Skype for Business Online (Plan 2)
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,a23b959c-7ce8-4e57-9140-b90eb88a9e97,Sway
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,c87f142c-d1e9-4363-8630-aaea9c4d9ae5,To-Do (Plan 2)
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,94a54592-cd8b-425e-87c6-97868b000b91,Whiteboard (Plan 2)
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,2078e8df-cff6-4290-98cb-5408261a760a,Yammer for Academic
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,b67adbaf-a096-42c9-967e-5a84edbe0086,Universal Print Without Seeding
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,e7c91390-7625-45be-94e0-e16907e03118,Windows 10/11 Enterprise
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,41781fb2-bc02-4b7c-bd55-b576c07bb09d,Microsoft Entra ID P1
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,6c57d4b6-3b23-47a5-9bc9-69f17b4947b3,Azure Information Protection Premium P1
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,4ff01e01-1ba7-4d71-8cf8-ce96c3bbcf14,Common Data Service
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,8a256a2b-b617-496d-b51b-e76466e88db0,Microsoft Azure Multi-Factor Authentication
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,932ad362-64a8-4783-9106-97849a1a30b9,Microsoft Defender for Cloud Apps Discovery
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,c1ec4a95-1f05-45b3-a911-aa3fa01094f5,Microsoft Intune
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,da24caf9-af8e-485c-b7c8-e73336da2693,Microsoft Intune for Education
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,c68f8d98-5534-41c8-bf36-22fa496fa792,Power Apps for Office 365
Microsoft 365 A3 - Unattended License for students use benefit,1aa94593-ca12-4254-a738-81a5972958e8,76846ad7-7776-4c40-a281-a386362dd1b9,Power Automate for Office 365
Microsoft 365 A5 for Faculty,e97c048c-37a4-45fb-ab50-922fbf07a370,1d0f309f-fdf9-4b2a-9ae7-9c48b91f1426,Microsoft Entra ID Basic for Education
Microsoft 365 A5 for Faculty,e97c048c-37a4-45fb-ab50-922fbf07a370,bea4c11e-220a-4e6d-8eb8-8ea15d019f90,Azure Rights Management
Microsoft 365 A5 for Faculty,e97c048c-37a4-45fb-ab50-922fbf07a370,afa73018-811e-46e9-988f-f75d2b1b8430,Common Data Service for Teams
Microsoft 365 A5 for Faculty,e97c048c-37a4-45fb-ab50-922fbf07a370,9f431833-0334-42de-a7dc-70aa40db46db,Customer Lockbox
